Mat 1:1  βίβλος@nnfsc γένεσις@ngfsc Ἰησοῦς@ngmsp Χριστός@ngmsp υἱός@ngmsc Δαυίδ@ngmsp υἱός@ngmsc Ἀβραάμ@ngmsp 
Mat 24:39  καί@cc οὐ@b γινώσκω@viaa3p ἕως@cs ἔρχομαι@viaa3s ὁ@dnms κατακλυσμός@nnmsc καί@cc αἴρω@viaa3s ἅπας@anampn οὕτως@b εἰμί@vifm3s καί@b ὁ@dnfs παρουσία@nnfsc ὁ@dgms υἱός@ngmsc ὁ@dgms ἄνθρωπος@ngmsc 
Mat 24:40  τότε@b δύο@acnmpn εἰμί@vifm3p ἐν@pd ὁ@ddms ἀγρός@ndmsc εἷς@acnmsn παραλαμβάνω@vipp3s καί@cc εἷς@acnmsn ἀφίημι@vipp3s 
Mat 24:41  δύο@acnfpn ἀλήθω@vppanfp ἐν@pd ὁ@ddms μύλος@ndmsc εἷς@acnfsn παραλαμβάνω@vipp3s καί@cc εἷς@acnfsn ἀφίημι@vipp3s 
Mat 24:42  γρηγορέω@vdpa2p οὖν@cc ὅτι@cs οὐ@b οἶδα@vixa2p ποῖος@aqdfsn ἡμέρα@ndfsc ὁ@dnms κύριος@nnmsc σύ@rpg-p ἔρχομαι@vipm3s 
Mat 24:43  ἐκεῖνος@rdans δέ@cc γινώσκω@vipa2p/vdpa2p ὅτι@cs εἰ@cs οἶδα@viya3s ὁ@dnms οἰκοδεσπότης@nnmsc ποῖος@aqdfsn φυλακή@ndfsc ὁ@dnms κλέπτης@nnmsc ἔρχομαι@vipm3s γρηγορέω@viaa3s ἄν@x καί@cc οὐ@b ἄν@x ἐάω@viaa3s διορύσσω@vnap ὁ@dafs οἰκία@nafsc αὐτός@rpgms 
Mat 24:44  διά@pa οὗτος@rdans καί@b σύ@rpn-p γίνομαι@vdpm2p ἕτοιμος@annmpn ὅτι@cs ὅς@rrdfs οὐ@b δοκέω@vipa2p ὥρα@ndfsc ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc ἔρχομαι@vipm3s 
Mat 24:45  τίς@rqnms ἄρα@x εἰμί@vipa3s ὁ@dnms πιστός@annmsn δοῦλος@nnmsc καί@cc φρόνιμος@annmsn ὅς@rrams καθίστημι@viaa3s ὁ@dnms κύριος@nnmsc ἐπί@pg ὁ@dgfs οἰκετεία@ngfsc αὐτός@rpgms ὁ@dgns δίδωμι@vnaa αὐτός@rpdmp ὁ@dafs τροφή@nafsc ἐν@pd καιρός@ndmsc 
Mat 24:46  μακάριος@annmsn ὁ@dnms δοῦλος@nnmsc ἐκεῖνος@rdnms ὅς@rrams ἔρχομαι@vpaanms ὁ@dnms κύριος@nnmsc αὐτός@rpgms εὑρίσκω@vifa3s οὕτως@b ποιέω@vppaams 
Mat 24:47  ἀμήν@t λέγω@vipa1s σύ@rpd-p ὅτι@cs ἐπί@pd πᾶς@aidnpn ὁ@ddnp ὑπάρχω@vppadnp αὐτός@rpgms καθίστημι@vifa3s αὐτός@rpams 
Mat 24:48  ἐάν@cs δέ@cc λέγω@vsaa3s ὁ@dnms κακός@annmsn δοῦλος@nnmsc ἐκεῖνος@rdnms ἐν@pd ὁ@ddfs καρδία@ndfsc αὐτός@rpgms χρονίζω@vipa3s ἐγώ@rpg-s ὁ@dnms κύριος@nnmsc 
Mat 24:49  καί@cc ἄρχω@vsam3s τύπτω@vnpa ὁ@damp σύνδουλος@nampc αὐτός@rpgms ἐσθίω@vspa3s δέ@cc καί@cc πίνω@vspa3s μετά@pg ὁ@dgmp μεθύω@vppagmp 
Mat 24:50  ἥκω@vifa3s ὁ@dnms κύριος@nnmsc ὁ@dgms δοῦλος@ngmsc ἐκεῖνος@rdgms ἐν@pd ἡμέρα@ndfsc ὅς@rrdfs οὐ@b προσδοκάω@vipa3s καί@cc ἐν@pd ὥρα@ndfsc ὅς@rrdfs οὐ@b γινώσκω@vipa3s 
Mat 24:51  καί@cc διχοτομέω@vifa3s αὐτός@rpams καί@cc ὁ@dans μέρος@nansc αὐτός@rpgms μετά@pg ὁ@dgmp ὑποκριτής@ngmpc τίθημι@vifa3s ἐκεῖ@b εἰμί@vifm3s ὁ@dnms κλαυθμός@nnmsc καί@cc ὁ@dnms βρυγμός@nnmsc ὁ@dgmp ὀδούς@ngmpc 
Mat 25:1  τότε@b ὁμοιόω@vifp3s ὁ@dnfs βασιλεία@nnfsc ὁ@dgmp οὐρανός@ngmpc δέκα@ac---n παρθένος@ndfpc ὅστις@rrnfp λαμβάνω@vpaanfp ὁ@dafp λαμπάς@nafpc ἑαυτοῦ@rxgfp ἐξέρχομαι@viaa3p εἰς@pa ὑπάντησις@nafsc ὁ@dgms νυμφίος@ngmsc 
Mat 25:2  πέντε@ac---n δέ@cc ἐκ@pg αὐτός@rpgfp εἰμί@viia3p μωρός@annfpn καί@cc πέντε@ac---n φρόνιμος@annfpn 
Mat 25:3  ὁ@dnfp γάρ@cc μωρός@annfpn λαμβάνω@vpaanfp ὁ@dafp λαμπάς@nafpc αὐτός@rpgfp οὐ@b λαμβάνω@viaa3p μετά@pg ἑαυτοῦ@rxgfp ἔλαιον@nansc 
Mat 25:4  ὁ@dnfp δέ@cc φρόνιμος@annfpn λαμβάνω@viaa3p ἔλαιον@nansc ἐν@pd ὁ@ddnp ἀγγεῖον@ndnpc μετά@pg ὁ@dgfp λαμπάς@ngfpc ἑαυτοῦ@rxgfp 
Mat 25:5  χρονίζω@vppagms δέ@cc ὁ@dgms νυμφίος@ngmsc νυστάζω@viaa3p πᾶς@ainfpn καί@cc καθεύδω@viia3p 
Mat 25:6  μέσος@angfsn δέ@cc νύξ@ngfsc κραυγή@nnfsc γίνομαι@vixa3s ἰδού@i ὁ@dnms νυμφίος@nnmsc ἐξέρχομαι@vdpm2p εἰς@pa ἀπάντησις@nafsc αὐτός@rpgms 
Mat 25:7  τότε@b ἐγείρω@viap3p πᾶς@ainfpn ὁ@dnfp παρθένος@nnfpc ἐκεῖνος@rdnfp καί@cc κοσμέω@viaa3p ὁ@dafp λαμπάς@nafpc ἑαυτοῦ@rxgfp 
Mat 25:8  ὁ@dnfp δέ@cc μωρός@annfpn ὁ@ddfp φρόνιμος@andfpn λέγω@viaa3p δίδωμι@vdaa2p ἐγώ@rpd-p ἐκ@pg ὁ@dgns ἔλαιον@ngnsc σύ@rpg-p ὅτι@cs ὁ@dnfp λαμπάς@nnfpc ἐγώ@rpg-p σβέννυμι@vipp3p 
Mat 25:9  ἀποκρίνομαι@viap3p δέ@cc ὁ@dnfp φρόνιμος@annfpn λέγω@vppanfp μήποτε@cs οὐ@b μή@x ἀρκέω@vsaa3s ἐγώ@rpd-p καί@cc σύ@rpd-p πορεύομαι@vdpm2p μᾶλλον@b πρός@pa ὁ@damp πωλέω@vppaamp καί@cc ἀγοράζω@vdaa2p ἑαυτοῦ@rxdfp 
Mat 25:10  ἀπέρχομαι@vppmgfp δέ@cc αὐτός@rpgfp ἀγοράζω@vnaa ἔρχομαι@viaa3s ὁ@dnms νυμφίος@nnmsc καί@cc ὁ@dnfp ἕτοιμος@annfpn εἰσέρχομαι@viaa3p μετά@pg αὐτός@rpgms εἰς@pa ὁ@damp γάμος@nampc καί@cc κλείω@viap3s ὁ@dnfs θύρα@nnfsc 
Mat 25:11  ὕστερος@b δέ@cc ἔρχομαι@vipm3p καί@b ὁ@dnfp λοιπός@annfpn παρθένος@nnfpc λέγω@vppanfp κύριος@nvmsc κύριος@nvmsc ἀνοίγω@vdaa2s ἐγώ@rpd-p 
Mat 25:12  ὁ@dnms δέ@cc ἀποκρίνομαι@vpapnms λέγω@viaa3s ἀμήν@t λέγω@vipa1s σύ@rpd-p οὐ@b οἶδα@vixa1s σύ@rpa-p 
Mat 25:13  γρηγορέω@vdpa2p οὖν@cc ὅτι@cs οὐ@b οἶδα@vixa2p ὁ@dafs ἡμέρα@nafsc οὐδέ@cc ὁ@dafs ὥρα@nafsc 
Mat 25:14  ὥσπερ@cs γάρ@cc ἄνθρωπος@nnmsc ἀποδημέω@vppanms καλέω@viaa3s ὁ@damp ἴδιος@anampn δοῦλος@nampc καί@cc παραδίδωμι@viaa3s αὐτός@rpdmp ὁ@danp ὑπάρχω@vppaanp αὐτός@rpgms 
Mat 25:15  καί@cc ὅς@rrdms μέν@x δίδωμι@viaa3s πέντε@ac---n τάλαντον@nanpc ὅς@rrdms δέ@cc δύο@acanpn ὅς@rrdms δέ@cc εἷς@acansn ἕκαστος@aidmsn κατά@pa ὁ@dafs ἴδιος@anafsn δύναμις@nafsc καί@cc ἀποδημέω@viaa3s εὐθέως@b 
Mat 25:16  πορεύομαι@vpapnms ὁ@dnms ὁ@danp πέντε@ac---n τάλαντον@nanpc λαμβάνω@vpaanms ἐργάζομαι@viam3s ἐν@pd αὐτός@rpdnp καί@cc κερδαίνω@viaa3s ἄλλος@aianpn πέντε@ac---n 
Mat 25:17  ὡσαύτως@b ὁ@dnms ὁ@danp δύο@acanpn κερδαίνω@viaa3s ἄλλος@aianpn δύο@acanpn 
Mat 25:18  ὁ@dnms δέ@cc ὁ@dans εἷς@acansn λαμβάνω@vpaanms ἀπέρχομαι@vpaanms ὀρύσσω@viaa3s γῆ@nafsc καί@cc κρύπτω@viaa3s ὁ@dans ἀργύριον@nansc ὁ@dgms κύριος@ngmsc αὐτός@rpgms 
Mat 25:19  μετά@pa δέ@cc πολύς@anamsn χρόνος@namsc ἔρχομαι@vipm3s ὁ@dnms κύριος@nnmsc ὁ@dgmp δοῦλος@ngmpc ἐκεῖνος@rdgmp καί@cc συναίρω@vipa3s λόγος@namsc μετά@pg αὐτός@rpgmp 
Mat 25:20  καί@cc προσέρχομαι@vpaanms ὁ@dnms ὁ@danp πέντε@ac---n τάλαντον@nanpc λαμβάνω@vpaanms προσφέρω@viaa3s ἄλλος@aianpn πέντε@ac---n τάλαντον@nanpc λέγω@vppanms κύριος@nvmsc πέντε@ac---n τάλαντον@nanpc ἐγώ@rpd-s παραδίδωμι@viaa2s ὁράω@i ἄλλος@aianpn πέντε@ac---n τάλαντον@nanpc κερδαίνω@viaa1s 
Mat 25:21  φημί@viaa3s/viia3s αὐτός@rpdms ὁ@dnms κύριος@nnmsc αὐτός@rpgms εὖ@b δοῦλος@nvmsc ἀγαθός@anvmsn καί@cc πιστός@anvmsn ἐπί@pa ὀλίγος@ananpn εἰμί@viia2s πιστός@annmsn ἐπί@pg πολύς@angnpn σύ@rpa-s καθίστημι@vifa1s εἰσέρχομαι@vdaa2s εἰς@pa ὁ@dafs χαρά@nafsc ὁ@dgms κύριος@ngmsc σύ@rpg-s 
Mat 25:22  προσέρχομαι@vpaanms δέ@cc καί@b ὁ@dnms ὁ@danp δύο@acanpn τάλαντον@nanpc λέγω@viaa3s κύριος@nvmsc δύο@acanpn τάλαντον@nanpc ἐγώ@rpd-s παραδίδωμι@viaa2s ὁράω@i ἄλλος@aianpn δύο@acanpn τάλαντον@nanpc κερδαίνω@viaa1s 
Mat 25:23  φημί@viaa3s/viia3s αὐτός@rpdms ὁ@dnms κύριος@nnmsc αὐτός@rpgms εὖ@b δοῦλος@nvmsc ἀγαθός@anvmsn καί@cc πιστός@anvmsn ἐπί@pa ὀλίγος@ananpn εἰμί@viia2s πιστός@annmsn ἐπί@pg πολύς@angnpn σύ@rpa-s καθίστημι@vifa1s εἰσέρχομαι@vdaa2s εἰς@pa ὁ@dafs χαρά@nafsc ὁ@dgms κύριος@ngmsc σύ@rpg-s 
Mat 25:24  προσέρχομαι@vpaanms δέ@cc καί@b ὁ@dnms ὁ@dans εἷς@acansn τάλαντον@nansc λαμβάνω@vpxanms λέγω@viaa3s κύριος@nvmsc γινώσκω@viaa1s σύ@rpa-s ὅτι@cs σκληρός@annmsn εἰμί@vipa2s ἄνθρωπος@nnmsc θερίζω@vppanms ὅπου@cs οὐ@b σπείρω@viaa2s καί@cc συνάγω@vppanms ὅθεν@b οὐ@b διασκορπίζω@viaa2s 
Mat 25:25  καί@cc φοβέω@vpapnms ἀπέρχομαι@vpaanms κρύπτω@viaa1s ὁ@dans τάλαντον@nansc σύ@rpg-s ἐν@pd ὁ@ddfs γῆ@ndfsc ὁράω@i ἔχω@vipa2s ὁ@dans σός@asansn 
Mat 25:26  ἀποκρίνομαι@vpapnms δέ@cc ὁ@dnms κύριος@nnmsc αὐτός@rpgms λέγω@viaa3s αὐτός@rpdms πονηρός@anvmsn δοῦλος@nvmsc καί@cc ὀκνηρός@anvmsn οἶδα@viya2s ὅτι@cs θερίζω@vipa1s ὅπου@cs οὐ@b σπείρω@viaa1s καί@cc συνάγω@vipa1s ὅθεν@b οὐ@b διασκορπίζω@viaa1s 
Mat 25:27  δεῖ@viia3s σύ@rpa-s οὖν@cc βάλλω@vnaa ὁ@danp ἀργύριον@nanpc ἐγώ@rpg-s ὁ@ddmp τραπεζίτης@ndmpc καί@cc ἔρχομαι@vpaanms ἐγώ@rpn-s κομίζω@viam1s ἄν@x ὁ@dans ἐμός@asansn σύν@pd τόκος@ndmsc 
Mat 25:28  αἴρω@vdaa2p οὖν@cc ἀπό@pg αὐτός@rpgms ὁ@dans τάλαντον@nansc καί@cc δίδωμι@vdaa2p ὁ@ddms ἔχω@vppadms ὁ@danp δέκα@ac---n τάλαντον@nanpc 
Mat 25:29  ὁ@ddms γάρ@cc ἔχω@vppadms πᾶς@aidmsn δίδωμι@vifp3s καί@cc περισσεύω@vifp3s ὁ@dgms δέ@cc μή@x ἔχω@vppagms καί@b ὅς@rrans ἔχω@vipa3s αἴρω@vifp3s ἀπό@pg αὐτός@rpgms 
Mat 25:30  καί@cc ὁ@dams ἀχρεῖος@anamsn δοῦλος@namsc ἐκβάλλω@vdaa2p εἰς@pa ὁ@dans σκότος@nansc ὁ@dans ἐξώτερος@anansc ἐκεῖ@b εἰμί@vifm3s ὁ@dnms κλαυθμός@nnmsc καί@cc ὁ@dnms βρυγμός@nnmsc ὁ@dgmp ὀδούς@ngmpc 
Mat 25:31  ὅταν@cs δέ@cc ἔρχομαι@vsaa3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc ἐν@pd ὁ@ddfs δόξα@ndfsc αὐτός@rpgms καί@cc πᾶς@ainmpn ὁ@dnmp ἄγγελος@nnmpc μετά@pg αὐτός@rpgms τότε@b καθίζω@vifa3s ἐπί@pg θρόνος@ngmsc δόξα@ngfsc αὐτός@rpgms 
Mat 25:32  καί@cc συνάγω@vifp3p ἔμπροσθεν@pg αὐτός@rpgms πᾶς@ainnpn ὁ@dnnp ἔθνος@nnnpc καί@cc ἀφορίζω@vifa3s αὐτός@rpamp ἀπό@pg ἀλλήλων@regmp ὥσπερ@cs ὁ@dnms ποιμήν@nnmsc ἀφορίζω@vipa3s ὁ@danp πρόβατον@nanpc ἀπό@pg ὁ@dgmp ἔριφος@ngmpc 
Mat 25:33  καί@cc ἵστημι@vifa3s ὁ@danp μέν@x πρόβατον@nanpc ἐκ@pg δεξιός@angnpn αὐτός@rpgms ὁ@danp δέ@cc ἐρίφιον@nanpc ἐκ@pg εὐώνυμος@angnpn 
Mat 25:34  τότε@b λέγω@vifa3s ὁ@dnms βασιλεύς@nnmsc ὁ@ddmp ἐκ@pg δεξιός@angnpn αὐτός@rpgms δεῦτε@b ὁ@dnmp εὐλογέω@vpxpnmp ὁ@dgms πατήρ@ngmsc ἐγώ@rpg-s κληρονομέω@vdaa2p ὁ@dafs ἑτοιμάζω@vpxpafs σύ@rpd-p βασιλεία@nafsc ἀπό@pg καταβολή@ngfsc κόσμος@ngmsc 
Mat 25:35  πεινάω@viaa1s γάρ@cc καί@cc δίδωμι@viaa2p ἐγώ@rpd-s ἐσθίω@vnaa διψάω@viaa1s καί@cc ποτίζω@viaa2p ἐγώ@rpa-s ξένος@annmsn εἰμί@viim1s καί@cc συνάγω@viaa2p ἐγώ@rpa-s 
Mat 25:36  γυμνός@annmsn καί@cc περιβάλλω@viaa2p ἐγώ@rpa-s ἀσθενέω@viaa1s καί@cc ἐπισκέπτομαι@viam2p ἐγώ@rpa-s ἐν@pd φυλακή@ndfsc εἰμί@viim1s καί@cc ἔρχομαι@viaa2p πρός@pa ἐγώ@rpa-s 
Mat 25:37  τότε@b ἀποκρίνομαι@vifp3p αὐτός@rpdms ὁ@dnmp δίκαιος@annmpn λέγω@vppanmp κύριος@nvmsc πότε@b σύ@rpa-s ὁράω@viaa1p πεινάω@vppaams καί@cc τρέφω@viaa1p ἤ@cc διψάω@vppaams καί@cc ποτίζω@viaa1p 
Mat 25:38  πότε@b δέ@cc σύ@rpa-s ὁράω@viaa1p ξένος@anamsn καί@cc συνάγω@viaa1p ἤ@cc γυμνός@anamsn καί@cc περιβάλλω@viaa1p 
Mat 25:39  πότε@b δέ@cc σύ@rpa-s ὁράω@viaa1p ἀσθενέω@vppaams ἤ@cc ἐν@pd φυλακή@ndfsc καί@cc ἔρχομαι@viaa1p πρός@pa σύ@rpa-s 
Mat 25:40  καί@cc ἀποκρίνομαι@vpapnms ὁ@dnms βασιλεύς@nnmsc λέγω@vifa3s αὐτός@rpdmp ἀμήν@t λέγω@vipa1s σύ@rpd-p ἐπί@pa ὅσος@rrans ποιέω@viaa2p εἷς@acdmsn οὗτος@rdgmp ὁ@dgmp ἀδελφός@ngmpc ἐγώ@rpg-s ὁ@dgmp ἐλαχύς@angmps ἐγώ@rpd-s ποιέω@viaa2p 
Mat 25:41  τότε@b λέγω@vifa3s καί@b ὁ@ddmp ἐκ@pg εὐώνυμος@angnpn πορεύομαι@vdpm2p ἀπό@pg ἐγώ@rpg-s ὁ@dnmp καταράομαι@vpxpnmp εἰς@pa ὁ@dans πῦρ@nansc ὁ@dans αἰώνιος@anansn ὁ@dans ἑτοιμάζω@vpxpans ὁ@ddms διάβολος@ndmsc καί@cc ὁ@ddmp ἄγγελος@ndmpc αὐτός@rpgms 
Mat 25:42  πεινάω@viaa1s γάρ@cc καί@cc οὐ@b δίδωμι@viaa2p ἐγώ@rpd-s ἐσθίω@vnaa διψάω@viaa1s καί@cc οὐ@b ποτίζω@viaa2p ἐγώ@rpa-s 
Mat 25:43  ξένος@annmsn εἰμί@viim1s καί@cc οὐ@b συνάγω@viaa2p ἐγώ@rpa-s γυμνός@annmsn καί@cc οὐ@b περιβάλλω@viaa2p ἐγώ@rpa-s ἀσθενής@annmsn καί@cc ἐν@pd φυλακή@ndfsc καί@cc οὐ@b ἐπισκέπτομαι@viam2p ἐγώ@rpa-s 
Mat 25:44  τότε@b ἀποκρίνομαι@vifp3p καί@b αὐτός@rtnmp λέγω@vppanmp κύριος@nvmsc πότε@b σύ@rpa-s ὁράω@viaa1p πεινάω@vppaams ἤ@cc διψάω@vppaams ἤ@cc ξένος@anamsn ἤ@cc γυμνός@anamsn ἤ@cc ἀσθενής@anamsn ἤ@cc ἐν@pd φυλακή@ndfsc καί@cc οὐ@b διακονέω@viaa1p σύ@rpd-s 
Mat 25:45  τότε@b ἀποκρίνομαι@vifp3s αὐτός@rpdmp λέγω@vppanms ἀμήν@t λέγω@vipa1s σύ@rpd-p ἐπί@pa ὅσος@rrans οὐ@b ποιέω@viaa2p εἷς@acdmsn οὗτος@rdgmp ὁ@dgmp ἐλαχύς@angmps οὐδέ@b ἐγώ@rpd-s ποιέω@viaa2p 
Mat 25:46  καί@cc ἀπέρχομαι@vifm3p οὗτος@rdnmp εἰς@pa κόλασις@nafsc αἰώνιος@anafsn ὁ@dnmp δέ@cc δίκαιος@annmpn εἰς@pa ζωή@nafsc αἰώνιος@anafsn 
Mat 26:1  καί@cc γίνομαι@viam3s ὅτε@cs τελέω@viaa3s ὁ@dnms Ἰησοῦς@nnmsp πᾶς@aiampn ὁ@damp λόγος@nampc οὗτος@rdamp λέγω@viaa3s ὁ@ddmp μαθητής@ndmpc αὐτός@rpgms 
Mat 26:2  οἶδα@vixa2p ὅτι@cs μετά@pa δύο@acafpn ἡμέρα@nafpc ὁ@dnns πάσχα@nnnsc γίνομαι@vipm3s καί@cc ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc παραδίδωμι@vipp3s εἰς@pa ὁ@dans σταυρόω@vnap 
Mat 26:3  τότε@b συνάγω@viap3p ὁ@dnmp ἀρχιερεύς@nnmpc καί@cc ὁ@dnmp πρεσβύτερος@annmpc ὁ@dgms λαός@ngmsc εἰς@pa ὁ@dafs αὐλή@nafsc ὁ@dgms ἀρχιερεύς@ngmsc ὁ@dgms λέγω@vpppgms Καϊάφας@ngmsp 
Mat 26:4  καί@cc συμβουλεύω@viam3p ἵνα@cs ὁ@dams Ἰησοῦς@namsp δόλος@ndmsc κρατέω@vsaa3p καί@cc ἀποκτείνω@vsaa3p 
Mat 26:5  λέγω@viia3p δέ@cc μή@x ἐν@pd ὁ@ddfs ἑορτή@ndfsc ἵνα@cs μή@x θόρυβος@nnmsc γίνομαι@vsam3s ἐν@pd ὁ@ddms λαός@ndmsc 
Mat 26:6  ὁ@dgms δέ@cc Ἰησοῦς@ngmsp γίνομαι@vpamgms ἐν@pd Βηθανία@ndfsp ἐν@pd οἰκία@ndfsc Σίμων@ngmsp ὁ@dgms λεπρός@angmsn 
Mat 26:7  προσέρχομαι@viaa3s αὐτός@rpdms γυνή@nnfsc ἔχω@vppanfs ἀλάβαστρος@nafsc/namsc μύρον@ngnsc βαρύτιμος@angnsn καί@cc καταχέω@viaa3s ἐπί@pg ὁ@dgfs κεφαλή@ngfsc αὐτός@rpgms ἀνάκειμαι@vppmgms 
Mat 26:8  ὁράω@vpaanmp δέ@cc ὁ@dnmp μαθητής@nnmpc ἀγανακτέω@viaa3p λέγω@vppanmp εἰς@pa τίς@rqans ὁ@dnfs ἀπώλεια@nnfsc οὗτος@rdnfs 
Mat 26:9  δύναμαι@viim3s γάρ@cc οὗτος@rdnns πιπράσκω@vnap πολύς@angnsn καί@cc δίδωμι@vnap πτωχός@andmpn 
Mat 26:10  γινώσκω@vpaanms δέ@cc ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s αὐτός@rpdmp τίς@rqans κόπος@nampc παρέχω@vipa2p ὁ@ddfs γυνή@ndfsc ἔργον@nansc γάρ@cc καλός@anansn ἐργάζομαι@viam3s εἰς@pa ἐγώ@rpa-s 
Mat 26:11  πάντοτε@b γάρ@cc ὁ@damp πτωχός@anampn ἔχω@vipa2p μετά@pg ἑαυτοῦ@rxgmp ἐγώ@rpa-s δέ@cc οὐ@b πάντοτε@b ἔχω@vipa2p 
Mat 26:12  βάλλω@vpaanfs γάρ@cc οὗτος@rdnfs ὁ@dans μύρον@nansc οὗτος@rdans ἐπί@pg ὁ@dgns σῶμα@ngnsc ἐγώ@rpg-s πρός@pa ὁ@dans ἐνταφιάζω@vnaa ἐγώ@rpa-s ποιέω@viaa3s 
Mat 26:13  ἀμήν@t λέγω@vipa1s σύ@rpd-p ὅπου@cs ἐάν@x κηρύσσω@vsap3s ὁ@dnns εὐαγγέλιον@nnnsc οὗτος@rdnns ἐν@pd ὅλος@andmsn ὁ@ddms κόσμος@ndmsc λαλέω@vifp3s καί@b ὅς@rrans ποιέω@viaa3s οὗτος@rdnfs εἰς@pa μνημόσυνον@nansc αὐτός@rpgfs 
Mat 26:14  τότε@b πορεύομαι@vpapnms εἷς@acnmsn ὁ@dgmp δώδεκα@ac---n ὁ@dnms λέγω@vpppnms Ἰούδας@nnmsp Ἰσκαριώθ@nnmsp πρός@pa ὁ@damp ἀρχιερεύς@nampc 
Mat 26:15  λέγω@viaa3s τίς@rqans θέλω@vipa2p ἐγώ@rpd-s δίδωμι@vnaa καί+ἐγώ@cc&rpn-s σύ@rpd-p παραδίδωμι@vifa1s αὐτός@rpams ὁ@dnmp δέ@cc ἵστημι@viaa3p αὐτός@rpdms τριάκοντα@ac---n ἀργύριον@nanpc 
Mat 26:16  καί@cc ἀπό@pg τότε@b ζητέω@viia3s εὐκαιρία@nafsc ἵνα@cs αὐτός@rpams παραδίδωμι@vsaa3s 
Mat 26:17  ὁ@ddfs δέ@cc πρῶτος@aodfsn ὁ@dgnp ἄζυμος@angnpn προσέρχομαι@viaa3p ὁ@dnmp μαθητής@nnmpc ὁ@ddms Ἰησοῦς@ndmsp λέγω@vppanmp ποῦ@b θέλω@vipa2s ἑτοιμάζω@vsaa1p σύ@rpd-s ἐσθίω@vnaa ὁ@dans πάσχα@nansc 
Mat 26:18  ὁ@dnms δέ@cc λέγω@viaa3s ὑπάγω@vdpa2p εἰς@pa ὁ@dafs πόλις@nafsc πρός@pa ὁ@dams δεῖνα@namsc καί@cc λέγω@vdaa2p αὐτός@rpdms ὁ@dnms διδάσκαλος@nnmsc λέγω@vipa3s ὁ@dnms καιρός@nnmsc ἐγώ@rpg-s ἐγγύς@b εἰμί@vipa3s πρός@pa σύ@rpa-s ποιέω@vipa1s ὁ@dans πάσχα@nansc μετά@pg ὁ@dgmp μαθητής@ngmpc ἐγώ@rpg-s 
Mat 26:19  καί@cc ποιέω@viaa3p ὁ@dnmp μαθητής@nnmpc ὡς@cs συντάσσω@viaa3s αὐτός@rpdmp ὁ@dnms Ἰησοῦς@nnmsp καί@cc ἑτοιμάζω@viaa3p ὁ@dans πάσχα@nansc 
Mat 26:20  ὀψία@ngfsc δέ@cc γίνομαι@vpamgfs ἀνάκειμαι@viim3s μετά@pg ὁ@dgmp δώδεκα@ac---n 
Mat 26:21  καί@cc ἐσθίω@vppagmp αὐτός@rpgmp λέγω@viaa3s ἀμήν@t λέγω@vipa1s σύ@rpd-p ὅτι@cs εἷς@acnmsn ἐκ@pg σύ@rpg-p παραδίδωμι@vifa3s ἐγώ@rpa-s 
Mat 26:22  καί@cc λυπέω@vpppnmp σφόδρα@b ἄρχω@viam3p λέγω@vnpa αὐτός@rpdms εἷς@acnmsn ἕκαστος@ainmsn μήτι@x ἐγώ@rpn-s εἰμί@vipa1s κύριος@nvmsc 
Mat 26:23  ὁ@dnms δέ@cc ἀποκρίνομαι@vpapnms λέγω@viaa3s ὁ@dnms ἐμβάπτω@vpaanms μετά@pg ἐγώ@rpg-s ὁ@dafs χείρ@nafsc ἐν@pd ὁ@ddns τρύβλιον@ndnsc οὗτος@rdnms ἐγώ@rpa-s παραδίδωμι@vifa3s 
Mat 26:24  ὁ@dnms μέν@x υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc ὑπάγω@vipa3s καθώς@cs γράφω@vixp3s περί@pg αὐτός@rpgms οὐαί@i δέ@cc ὁ@ddms ἄνθρωπος@ndmsc ἐκεῖνος@rddms διά@pg ὅς@rrgms ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc παραδίδωμι@vipp3s καλός@annnsn εἰμί@viia3s αὐτός@rpdms εἰ@cs οὐ@b γεννάω@viap3s ὁ@dnms ἄνθρωπος@nnmsc ἐκεῖνος@rdnms 
Mat 26:25  ἀποκρίνομαι@vpapnms δέ@cc Ἰούδας@nnmsp ὁ@dnms παραδίδωμι@vppanms αὐτός@rpams λέγω@viaa3s μήτι@x ἐγώ@rpn-s εἰμί@vipa1s ῥαββί@nvmsc λέγω@vipa3s αὐτός@rpdms σύ@rpn-s λέγω@viaa2s 
