Mat 1:1  βίβλος@nnfsc γένεσις@ngfsc Ἰησοῦς@ngmsp Χριστός@ngmsp υἱός@ngmsc Δαυίδ@ngmsp υἱός@ngmsc Ἀβραάμ@ngmsp 
Mat 10:20  οὐ@b γάρ@cc σύ@rpn-p εἰμί@vipa2p ὁ@dnmp λαλέω@vppanmp ἀλλά@cc ὁ@dnns πνεῦμα@nnnsc ὁ@dgms πατήρ@ngmsc σύ@rpg-p ὁ@dnns λαλέω@vppanns ἐν@pd σύ@rpd-p 
Mat 10:21  παραδίδωμι@vifa3s δέ@cc ἀδελφός@nnmsc ἀδελφός@namsc εἰς@pa θάνατος@namsc καί@cc πατήρ@nnmsc τέκνον@nansc καί@cc ἐπανίστημι@vifm3p τέκνον@nnnpc ἐπί@pa γονεύς@nampc καί@cc θανατόω@vifa3p αὐτός@rpamp 
Mat 10:22  καί@cc εἰμί@vifm2p μισέω@vpppnmp ὑπό@pg πᾶς@aigmpn διά@pa ὁ@dans ὄνομα@nansc ἐγώ@rpg-s ὁ@dnms δέ@cc ὑπομένω@vpaanms εἰς@pa τέλος@nansc οὗτος@rdnms σῴζω@vifp3s 
Mat 10:23  ὅταν@cs δέ@cc διώκω@vspa3p σύ@rpa-p ἐν@pd ὁ@ddfs πόλις@ndfsc οὗτος@rddfs φεύγω@vdpa2p εἰς@pa ὁ@dafs ἕτερος@aiafsn ἀμήν@t γάρ@cc λέγω@vipa1s σύ@rpd-p οὐ@b μή@x τελέω@vsaa2p ὁ@dafp πόλις@nafpc ὁ@dgms Ἰσραήλ@ngmsp ἕως@cs ἄν@x ἔρχομαι@vsaa3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc 
Mat 10:24  οὐ@b εἰμί@vipa3s μαθητής@nnmsc ὑπέρ@pa ὁ@dams διδάσκαλος@namsc οὐδέ@cc δοῦλος@nnmsc ὑπέρ@pa ὁ@dams κύριος@namsc αὐτός@rpgms 
Mat 10:25  ἀρκετός@annnsn ὁ@ddms μαθητής@ndmsc ἵνα@cs γίνομαι@vsam3s ὡς@cs ὁ@dnms διδάσκαλος@nnmsc αὐτός@rpgms καί@cc ὁ@dnms δοῦλος@nnmsc ὡς@cs ὁ@dnms κύριος@nnmsc αὐτός@rpgms εἰ@cs ὁ@dams οἰκοδεσπότης@namsc Βεελζεβούλ@namsp ἐπικαλέω@viaa3p πόσος@aqdnsn μᾶλλον@b ὁ@damp οἰκιακός@nampc αὐτός@rpgms 
Mat 10:26  μή@x οὖν@cc φοβέω@vsap2p αὐτός@rpamp οὐδείς@rinns γάρ@cc εἰμί@vipa3s καλύπτω@vpxpnns ὅς@rrnns οὐ@b ἀποκαλύπτω@vifp3s καί@cc κρυπτός@annnsn ὅς@rrnns οὐ@b γινώσκω@vifp3s 
Mat 10:27  ὅς@rrans λέγω@vipa1s σύ@rpd-p ἐν@pd ὁ@ddfs σκοτία@ndfsc λέγω@vdaa2p ἐν@pd ὁ@ddns φῶς@ndnsc καί@cc ὅς@rrans εἰς@pa ὁ@dans οὖς@nansc ἀκούω@vipa2p κηρύσσω@vdaa2p ἐπί@pg ὁ@dgnp δῶμα@ngnpc 
Mat 10:28  καί@cc μή@x φοβέω@vdpm2p ἀπό@pg ὁ@dgmp ἀποκτείνω@vppagmp ὁ@dans σῶμα@nansc ὁ@dafs δέ@cc ψυχή@nafsc μή@x δύναμαι@vppmgmp ἀποκτείνω@vnaa φοβέω@vdpm2p δέ@cc μᾶλλον@b ὁ@dams δύναμαι@vppmams καί@cc ψυχή@nafsc καί@cc σῶμα@nansc ἀπόλλυμι@vnaa ἐν@pd γέεννα@ndfsc 
Mat 10:29  οὐχί@b δύο@acnnpn στρουθίον@nnnpc ἀσσάριον@ngnsc πωλέω@vipp3s καί@cc εἷς@acnnsn ἐκ@pg αὐτός@rpgnp οὐ@b πίπτω@vifm3s ἐπί@pa ὁ@dafs γῆ@nafsc ἄνευ@pg ὁ@dgms πατήρ@ngmsc σύ@rpg-p 
Mat 10:30  σύ@rpg-p δέ@cc καί@b ὁ@dnfp θρίξ@nnfpc ὁ@dgfs κεφαλή@ngfsc πᾶς@ainfpn ἀριθμέω@vpxpnfp εἰμί@vipa3p 
Mat 10:31  μή@x οὖν@cc φοβέω@vdpm2p πολύς@angnpn στρουθίον@ngnpc διαφέρω@vipa2p σύ@rpn-p 
Mat 10:32  πᾶς@ainmsn οὖν@cc ὅστις@rrnms ὁμολογέω@vifa3s ἐν@pd ἐγώ@rpd-s ἔμπροσθεν@pg ὁ@dgmp ἄνθρωπος@ngmpc ὁμολογέω@vifa1s καί+ἐγώ@b&rpn-s ἐν@pd αὐτός@rpdms ἔμπροσθεν@pg ὁ@dgms πατήρ@ngmsc ἐγώ@rpg-s ὁ@dgms ἐν@pd ὁ@ddmp οὐρανός@ndmpc 
Mat 10:33  ὅστις@rrnms δέ@cc ἄν@x ἀρνέομαι@vsam3s ἐγώ@rpa-s ἔμπροσθεν@pg ὁ@dgmp ἄνθρωπος@ngmpc ἀρνέομαι@vifm1s καί+ἐγώ@b&rpn-s αὐτός@rpams ἔμπροσθεν@pg ὁ@dgms πατήρ@ngmsc ἐγώ@rpg-s ὁ@dgms ἐν@pd ὁ@ddmp οὐρανός@ndmpc 
Mat 10:34  μή@x νομίζω@vsaa2p ὅτι@cs ἔρχομαι@viaa1s βάλλω@vnaa εἰρήνη@nafsc ἐπί@pa ὁ@dafs γῆ@nafsc οὐ@b ἔρχομαι@viaa1s βάλλω@vnaa εἰρήνη@nafsc ἀλλά@cc μάχαιρα@nafsc 
Mat 10:35  ἔρχομαι@viaa1s γάρ@cc διχάζω@vnaa ἄνθρωπος@namsc κατά@pg ὁ@dgms πατήρ@ngmsc αὐτός@rpgms καί@cc θυγάτηρ@nafsc κατά@pg ὁ@dgfs μήτηρ@ngfsc αὐτός@rpgfs καί@cc νύμφη@nafsc κατά@pg ὁ@dgfs πενθερά@ngfsc αὐτός@rpgfs 
Mat 10:36  καί@cc ἐχθρός@annmpn ὁ@dgms ἄνθρωπος@ngmsc ὁ@dnmp οἰκιακός@nnmpc αὐτός@rpgms 
Mat 10:37  ὁ@dnms φιλέω@vppanms πατήρ@namsc ἤ@cc μήτηρ@nafsc ὑπέρ@pa ἐγώ@rpa-s οὐ@b εἰμί@vipa3s ἐγώ@rpg-s ἄξιος@annmsn καί@cc ὁ@dnms φιλέω@vppanms υἱός@namsc ἤ@cc θυγάτηρ@nafsc ὑπέρ@pa ἐγώ@rpa-s οὐ@b εἰμί@vipa3s ἐγώ@rpg-s ἄξιος@annmsn 
Mat 10:38  καί@cc ὅς@rrnms οὐ@b λαμβάνω@vipa3s ὁ@dams σταυρός@namsc αὐτός@rpgms καί@cc ἀκολουθέω@vipa3s ὀπίσω@pg ἐγώ@rpg-s οὐ@b εἰμί@vipa3s ἐγώ@rpg-s ἄξιος@annmsn 
Mat 10:39  ὁ@dnms εὑρίσκω@vpaanms ὁ@dafs ψυχή@nafsc αὐτός@rpgms ἀπόλλυμι@vifa3s αὐτός@rpafs καί@cc ὁ@dnms ἀπόλλυμι@vpaanms ὁ@dafs ψυχή@nafsc αὐτός@rpgms ἕνεκα@pg ἐγώ@rpg-s εὑρίσκω@vifa3s αὐτός@rpafs 
Mat 10:40  ὁ@dnms δέχομαι@vppmnms σύ@rpa-p ἐγώ@rpa-s δέχομαι@vipm3s καί@cc ὁ@dnms ἐγώ@rpa-s δέχομαι@vppmnms δέχομαι@vipm3s ὁ@dams ἀποστέλλω@vpaaams ἐγώ@rpa-s 
Mat 10:41  ὁ@dnms δέχομαι@vppmnms προφήτης@namsc εἰς@pa ὄνομα@nansc προφήτης@ngmsc μισθός@namsc προφήτης@ngmsc λαμβάνω@vifm3s καί@cc ὁ@dnms δέχομαι@vppmnms δίκαιος@anamsn εἰς@pa ὄνομα@nansc δίκαιος@angmsn μισθός@namsc δίκαιος@angmsn λαμβάνω@vifm3s 
Mat 10:42  καί@cc ὅς@rrnms ἄν@x ποτίζω@vsaa3s εἷς@acamsn ὁ@dgmp μικρός@angmpn οὗτος@rdgmp ποτήριον@nansc ψυχρός@angnsn μόνος@b/anamsn/anansn εἰς@pa ὄνομα@nansc μαθητής@ngmsc ἀμήν@t λέγω@vipa1s σύ@rpd-p οὐ@b μή@x ἀπόλλυμι@vsaa3s ὁ@dams μισθός@namsc αὐτός@rpgms 
Mat 11:1  καί@cc γίνομαι@viam3s ὅτε@cs τελέω@viaa3s ὁ@dnms Ἰησοῦς@nnmsp διατάσσω@vppanms ὁ@ddmp δώδεκα@ac---n μαθητής@ndmpc αὐτός@rpgms μεταβαίνω@viaa3s ἐκεῖθεν@b ὁ@dgns διδάσκω@vnpa καί@cc κηρύσσω@vnpa ἐν@pd ὁ@ddfp πόλις@ndfpc αὐτός@rpgmp 
Mat 11:2  ὁ@dnms δέ@cc Ἰωάννης@nnmsp ἀκούω@vpaanms ἐν@pd ὁ@ddns δεσμωτήριον@ndnsc ὁ@danp ἔργον@nanpc ὁ@dgms Χριστός@ngmsp πέμπω@vpaanms διά@pg ὁ@dgmp μαθητής@ngmpc αὐτός@rpgms 
Mat 11:3  λέγω@viaa3s αὐτός@rpdms σύ@rpn-s εἰμί@vipa2s ὁ@dnms ἔρχομαι@vppmnms ἤ@cc ἕτερος@aiamsn προσδοκάω@vipa1p/vspa1p 
Mat 11:4  καί@cc ἀποκρίνομαι@vpapnms ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s αὐτός@rpdmp πορεύομαι@vpapnmp ἀπαγγέλλω@vdaa2p Ἰωάννης@ndmsp ὅς@rranp ἀκούω@vipa2p καί@cc βλέπω@vipa2p 
Mat 11:5  τυφλός@annmpn ἀναβλέπω@vipa3p καί@cc χωλός@annmpn περιπατέω@vipa3p λεπρός@annmpn καθαρίζω@vipp3p καί@cc κωφός@annmpn ἀκούω@vipa3p καί@cc νεκρός@annmpn ἐγείρω@vipp3p καί@cc πτωχός@annmpn εὐαγγελίζω@vipp3p 
Mat 11:6  καί@cc μακάριος@annmsn εἰμί@vipa3s ὅς@rrnms ἐάν@x μή@x σκανδαλίζω@vsap3s ἐν@pd ἐγώ@rpd-s 
Mat 11:7  οὗτος@rdgmp δέ@cc πορεύομαι@vppmgmp ἄρχω@viam3s ὁ@dnms Ἰησοῦς@nnmsp λέγω@vnpa ὁ@ddmp ὄχλος@ndmpc περί@pg Ἰωάννης@ngmsp τίς@rqans ἐξέρχομαι@viaa2p εἰς@pa ὁ@dafs ἔρημος@nafsc θεάομαι@vnam κάλαμος@namsc ὑπό@pg ἄνεμος@ngmsc σαλεύω@vpppams 
Mat 11:8  ἀλλά@cc τίς@rqans ἐξέρχομαι@viaa2p ὁράω@vnaa ἄνθρωπος@namsc ἐν@pd μαλακός@andnpn ἀμφιέννυμι@vpxpams ἰδού@i ὁ@dnmp ὁ@danp μαλακός@ananpn φορέω@vppanmp ἐν@pd ὁ@ddmp οἶκος@ndmpc ὁ@dgmp βασιλεύς@ngmpc εἰμί@vipa3p 
Mat 11:9  ἀλλά@cc τίς@rqans ἐξέρχομαι@viaa2p ὁράω@vnaa προφήτης@namsc ναί@x λέγω@vipa1s σύ@rpd-p καί@cc/b περισσός@anamsc/anansc προφήτης@ngmsc 
Mat 11:10  οὗτος@rdnms εἰμί@vipa3s περί@pg ὅς@rrgms γράφω@vixp3s ἰδού@i ἐγώ@rpn-s ἀποστέλλω@vipa1s ὁ@dams ἄγγελος@namsc ἐγώ@rpg-s πρό@pg πρόσωπον@ngnsc σύ@rpg-s ὅς@rrnms κατασκευάζω@vifa3s ὁ@dafs ὁδός@nafsc σύ@rpg-s ἔμπροσθεν@pg σύ@rpg-s 
Mat 11:11  ἀμήν@t λέγω@vipa1s σύ@rpd-p οὐ@b ἐγείρω@vixp3s ἐν@pd γεννητός@andmpn γυνή@ngfpc μέγας@annmsc Ἰωάννης@ngmsp ὁ@dgms βαπτιστής@ngmsc ὁ@dnms δέ@cc μικρός@annmsc ἐν@pd ὁ@ddfs βασιλεία@ndfsc ὁ@dgmp οὐρανός@ngmpc μέγας@annmsc αὐτός@rpgms εἰμί@vipa3s 
Mat 11:12  ἀπό@pg δέ@cc ὁ@dgfp ἡμέρα@ngfpc Ἰωάννης@ngmsp ὁ@dgms βαπτιστής@ngmsc ἕως@pg ἄρτι@b ὁ@dnfs βασιλεία@nnfsc ὁ@dgmp οὐρανός@ngmpc βιάζομαι@vipp3s καί@cc βιαστής@nnmpc ἁρπάζω@vipa3p αὐτός@rpafs 
Mat 11:13  πᾶς@ainmpn γάρ@cc ὁ@dnmp προφήτης@nnmpc καί@cc ὁ@dnms νόμος@nnmsc ἕως@pg Ἰωάννης@ngmsp προφητεύω@viaa3p 
Mat 11:14  καί@cc εἰ@cs θέλω@vipa2p δέχομαι@vnam αὐτός@rtnms εἰμί@vipa3s Ἠλίας@nnmsp ὁ@dnms μέλλω@vppanms ἔρχομαι@vnpm 
Mat 11:15  ὁ@dnms ἔχω@vppanms οὖς@nanpc ἀκούω@vdpa3s 
Mat 11:16  τίς@rqdns δέ@cc ὁμοιόω@vifa1s ὁ@dafs γενεά@nafsc οὗτος@rdafs ὅμοιος@annfsn εἰμί@vipa3s παιδίον@ndnpc κάθημαι@vppmdnp ἐν@pd ὁ@ddfp ἀγορά@ndfpc ὅς@rrnnp προσφωνέω@vppannp ὁ@ddnp ἕτερος@aidnpn 
Mat 11:17  λέγω@vipa3p αὐλέω@viaa1p σύ@rpd-p καί@cc οὐ@b ὀρχέομαι@viam2p θρηνέω@viaa1p καί@cc οὐ@b κόπτω@viam2p 
Mat 11:18  ἔρχομαι@viaa3s γάρ@cc Ἰωάννης@nnmsp μήτε@cc ἐσθίω@vppanms μήτε@cc πίνω@vppanms καί@cc λέγω@vipa3p δαιμόνιον@nansc ἔχω@vipa3s 
Mat 11:19  ἔρχομαι@viaa3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc ἐσθίω@vppanms καί@cc πίνω@vppanms καί@cc λέγω@vipa3p ἰδού@i ἄνθρωπος@nnmsc φάγος@nnmsc καί@cc οἰνοπότης@nnmsc τελώνης@ngmpc φίλος@annmsn καί@cc ἁμαρτωλός@angmpn καί@cc δικαιόω@viap3s ὁ@dnfs σοφία@nnfsc ἀπό@pg ὁ@dgnp ἔργον@ngnpc αὐτός@rpgfs 
Mat 11:20  τότε@b ἄρχω@viam3s ὀνειδίζω@vnpa ὁ@dafp πόλις@nafpc ἐν@pd ὅς@rrdfp γίνομαι@viam3p ὁ@dnfp πολύς@annfps δύναμις@nnfpc αὐτός@rpgms ὅτι@cs οὐ@b μετανοέω@viaa3p 
Mat 11:21  οὐαί@i σύ@rpd-s Χοραζίν@nvfsp οὐαί@i σύ@rpd-s Βηθσαϊδά@nvfsp ὅτι@cs εἰ@cs ἐν@pd Τύρος@ndfsp καί@cc Σιδών@ndfsp γίνομαι@viam3p ὁ@dnfp δύναμις@nnfpc ὁ@dnfp γίνομαι@vpamnfp ἐν@pd σύ@rpd-p πάλαι@b ἄν@x ἐν@pd σάκκος@ndmsc καί@cc σποδός@ndfsc μετανοέω@viaa3p 
Mat 11:22  πλήν@cc λέγω@vipa1s σύ@rpd-p Τύρος@ndfsp καί@cc Σιδών@ndfsp ἀνεκτός@annnsc εἰμί@vifm3s ἐν@pd ἡμέρα@ndfsc κρίσις@ngfsc ἤ@cc σύ@rpd-p 
Mat 11:23  καί@cc σύ@rpn-s Καφαρναούμ@nvfsp μή@x ἕως@pg οὐρανός@ngmsc ὑψόω@vifp2s ἕως@pg ᾅδης@ngmsc καταβαίνω@vifm2s ὅτι@cs εἰ@cs ἐν@pd Σόδομα@ndnpp γίνομαι@viap3p ὁ@dnfp δύναμις@nnfpc ὁ@dnfp γίνομαι@vpamnfp ἐν@pd σύ@rpd-s μένω@viaa3s ἄν@x μέχρι@pg ὁ@dgfs σήμερον@b 
Mat 11:24  πλήν@cc λέγω@vipa1s σύ@rpd-p ὅτι@cs γῆ@ndfsc Σόδομα@ngnpp ἀνεκτός@annnsc εἰμί@vifm3s ἐν@pd ἡμέρα@ndfsc κρίσις@ngfsc ἤ@cc σύ@rpd-s 
Mat 11:25  ἐν@pd ἐκεῖνος@rddms ὁ@ddms καιρός@ndmsc ἀποκρίνομαι@vpapnms ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s ἐξομολογέω@vipm1s σύ@rpd-s πατήρ@nvmsc κύριος@nvmsc ὁ@dgms οὐρανός@ngmsc καί@cc ὁ@dgfs γῆ@ngfsc ὅτι@cs κρύπτω@viaa2s οὗτος@rdanp ἀπό@pg σοφός@angmpn καί@cc συνετός@angmpn καί@cc ἀποκαλύπτω@viaa2s αὐτός@rpanp νήπιος@andmpn 
Mat 11:26  ναί@x ὁ@dnms πατήρ@nnmsc ὅτι@cs οὕτως@b εὐδοκία@nnfsc γίνομαι@viam3s ἔμπροσθεν@pg σύ@rpg-s 
Mat 11:27  πᾶς@ainnpn ἐγώ@rpd-s παραδίδωμι@viap3s ὑπό@pg ὁ@dgms πατήρ@ngmsc ἐγώ@rpg-s καί@cc οὐδείς@rinms ἐπιγινώσκω@vipa3s ὁ@dams υἱός@namsc εἰ@cs μή@x ὁ@dnms πατήρ@nnmsc οὐδέ@cc ὁ@dams πατήρ@namsc τὶς@rinms ἐπιγινώσκω@vipa3s εἰ@cs μή@x ὁ@dnms υἱός@nnmsc καί@cc ὅς@rrdms ἐάν@x βούλομαι@vspm3s ὁ@dnms υἱός@nnmsc ἀποκαλύπτω@vnaa 
Mat 11:28  δεῦτε@b πρός@pa ἐγώ@rpa-s πᾶς@ainmpn ὁ@dnmp κοπιάω@vppanmp καί@cc φορτίζω@vpxpnmp καί+ἐγώ@cc&rpn-s ἀναπαύω@vifa1s σύ@rpa-p 
Mat 11:29  αἴρω@vdaa2p ὁ@dams ζυγός@namsc ἐγώ@rpg-s ἐπί@pa σύ@rpa-p καί@cc μανθάνω@vdaa2p ἀπό@pg ἐγώ@rpg-s ὅτι@cs πραΰς@annmsn εἰμί@vipa1s καί@cc ταπεινός@annmsn ὁ@ddfs καρδία@ndfsc καί@cc εὑρίσκω@vifa2p ἀνάπαυσις@nafsc ὁ@ddfp ψυχή@ndfpc σύ@rpg-p 
Mat 11:30  ὁ@dnms γάρ@cc ζυγός@nnmsc ἐγώ@rpg-s χρηστός@annmsn καί@cc ὁ@dnns φορτίον@nnnsc ἐγώ@rpg-s ἐλαφρός@annnsn εἰμί@vipa3s 
Mat 12:1  ἐν@pd ἐκεῖνος@rddms ὁ@ddms καιρός@ndmsc πορεύομαι@viap3s ὁ@dnms Ἰησοῦς@nnmsp ὁ@ddnp σάββατον@ndnpc διά@pg ὁ@dgnp σπόριμος@angnpn ὁ@dnmp δέ@cc μαθητής@nnmpc αὐτός@rpgms πεινάω@viaa3p καί@cc ἄρχω@viam3p τίλλω@vnpa στάχυς@nampc καί@cc ἐσθίω@vnpa 
Mat 12:2  ὁ@dnmp δέ@cc Φαρισαῖος@nnmpp ὁράω@vpaanmp λέγω@viaa3p αὐτός@rpdms ἰδού@i ὁ@dnmp μαθητής@nnmpc σύ@rpg-s ποιέω@vipa3p ὅς@rrans οὐ@b ἔξειμι@vipa3s ποιέω@vnpa ἐν@pd σάββατον@ndnsc 
Mat 12:3  ὁ@dnms δέ@cc λέγω@viaa3s αὐτός@rpdmp οὐ@b ἀναγινώσκω@viaa2p τίς@rqans ποιέω@viaa3s Δαυίδ@nnmsp ὅτε@cs πεινάω@viaa3s καί@cc ὁ@dnmp μετά@pg αὐτός@rpgms 
Mat 12:4  πῶς@b εἰσέρχομαι@viaa3s εἰς@pa ὁ@dams οἶκος@namsc ὁ@dgms θεός@ngmsc καί@cc ὁ@damp ἄρτος@nampc ὁ@dgfs πρόθεσις@ngfsc ἐσθίω@viaa3p ὅς@rrans οὐ@b ἔξειμι@vppanns εἰμί@viia3s αὐτός@rpdms ἐσθίω@vnaa οὐδέ@cc ὁ@ddmp μετά@pg αὐτός@rpgms εἰ@cs μή@x ὁ@ddmp ἱερεύς@ndmpc μόνος@andmpn 
Mat 12:5  ἤ@cc οὐ@b ἀναγινώσκω@viaa2p ἐν@pd ὁ@ddms νόμος@ndmsc ὅτι@cs ὁ@ddnp σάββατον@ndnpc ὁ@dnmp ἱερεύς@nnmpc ἐν@pd ὁ@ddns ἱερόν@ndnsc ὁ@dans σάββατον@nansc βεβηλόω@vipa3p καί@cc ἀναίτιος@annmpn εἰμί@vipa3p 
Mat 12:6  λέγω@vipa1s δέ@cc σύ@rpd-p ὅτι@cs ὁ@dgns ἱερόν@ngnsc μέγας@annnsc εἰμί@vipa3s ὧδε@b 
Mat 12:7  εἰ@cs δέ@cc γινώσκω@viya2p τίς@rqnns εἰμί@vipa3s ἔλεος@nansc θέλω@vipa1s καί@cc οὐ@b θυσία@nafsc οὐ@b ἄν@x καταδικάζω@viaa2p ὁ@damp ἀναίτιος@anampn 
Mat 12:8  κύριος@nnmsc γάρ@cc εἰμί@vipa3s ὁ@dgns σάββατον@ngnsc ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc 
Mat 12:9  καί@cc μεταβαίνω@vpaanms ἐκεῖθεν@b ἔρχομαι@viaa3s εἰς@pa ὁ@dafs συναγωγή@nafsc αὐτός@rpgmp 
Mat 12:10  καί@cc ἰδού@i ἄνθρωπος@nnmsc χείρ@nafsc ἔχω@vppanms ξηρός@anafsn καί@cc ἐπερωτάω@viaa3p αὐτός@rpams λέγω@vppanmp εἰ@x ἔξειμι@vipa3s ὁ@ddnp σάββατον@ndnpc θεραπεύω@vnaa ἵνα@cs κατηγορέω@vsaa3p αὐτός@rpgms 
Mat 12:11  ὁ@dnms δέ@cc λέγω@viaa3s αὐτός@rpdmp τίς@aqnmsn εἰμί@vifm3s ἐκ@pg σύ@rpg-p ἄνθρωπος@nnmsc ὅς@rrnms ἔχω@vifa3s πρόβατον@nansc εἷς@acansn καί@cc ἐάν@cs ἐμπίπτω@vsaa3s οὗτος@rdnns ὁ@ddnp σάββατον@ndnpc εἰς@pa βόθυνος@namsc οὐχί@b κρατέω@vifa3s αὐτός@rpans καί@cc ἐγείρω@vifa3s 
Mat 12:12  πόσος@aqdnsn οὖν@cc διαφέρω@vipa3s ἄνθρωπος@nnmsc πρόβατον@ngnsc ὥστε@cs ἔξειμι@vipa3s ὁ@ddnp σάββατον@ndnpc καλῶς@b ποιέω@vnpa 
Mat 12:13  τότε@b λέγω@vipa3s ὁ@ddms ἄνθρωπος@ndmsc ἐκτείνω@vdaa2s σύ@rpg-s ὁ@dafs χείρ@nafsc καί@cc ἐκτείνω@viaa3s καί@cc ἀποκαθιστάνω@viap3s ὑγιής@annfsn ὡς@cs ὁ@dnfs ἄλλος@ainfsn 
Mat 12:14  ἐξέρχομαι@vpaanmp δέ@cc ὁ@dnmp Φαρισαῖος@nnmpp συμβούλιον@nansc λαμβάνω@viaa3p κατά@pg αὐτός@rpgms ὅπως@cs αὐτός@rpams ἀπόλλυμι@vsaa3p 
Mat 12:15  ὁ@dnms δέ@cc Ἰησοῦς@nnmsp γινώσκω@vpaanms ἀναχωρέω@viaa3s ἐκεῖθεν@b καί@cc ἀκολουθέω@viaa3p αὐτός@rpdms ὄχλος@nnmpc πολύς@annmpn καί@cc θεραπεύω@viaa3s αὐτός@rpamp πᾶς@aiampn 
Mat 12:16  καί@cc ἐπιτιμάω@viaa3s αὐτός@rpdmp ἵνα@cs μή@x φανερός@anamsn αὐτός@rpams ποιέω@vsaa3p 
Mat 12:17  ἵνα@cs πληρόω@vsap3s ὁ@dnns λέγω@vpapnns διά@pg Ἠσαΐας@ngmsp ὁ@dgms προφήτης@ngmsc λέγω@vppagms 
Mat 12:18  ἰδού@i ὁ@dnms παῖς@nnmsc ἐγώ@rpg-s ὅς@rrams αἱρετίζω@viaa1s ὁ@dnms ἀγαπητός@annmsn ἐγώ@rpg-s εἰς@pa ὅς@rrams εὐδοκέω@viaa3s ὁ@dnfs ψυχή@nnfsc ἐγώ@rpg-s τίθημι@vifa1s ὁ@dans πνεῦμα@nansc ἐγώ@rpg-s ἐπί@pa αὐτός@rpams καί@cc κρίσις@nafsc ὁ@ddnp ἔθνος@ndnpc ἀπαγγέλλω@vifa3s 
Mat 12:19  οὐ@b ἐρίζω@vifa3s οὐδέ@cc κραυγάζω@vifa3s οὐδέ@cc ἀκούω@vifa3s τὶς@rinms ἐν@pd ὁ@ddfp πλατύς@andfpn ὁ@dafs φωνή@nafsc αὐτός@rpgms 
Mat 12:20  κάλαμος@namsc συντρίβω@vpxpams οὐ@b κατάγνυμι@vifa3s καί@cc λίνον@nansc τύφω@vpppans οὐ@b σβέννυμι@vifa3s ἕως@cs ἄν@x ἐκβάλλω@vsaa3s εἰς@pa νῖκος@nansc ὁ@dafs κρίσις@nafsc 
Mat 12:21  καί@cc ὁ@ddns ὄνομα@ndnsc αὐτός@rpgms ἔθνος@nnnpc ἐλπίζω@vifa3p 
Mat 12:22  τότε@b προσφέρω@viap3s αὐτός@rpdms δαιμονίζομαι@vpppnms τυφλός@annmsn καί@cc κωφός@annmsn καί@cc θεραπεύω@viaa3s αὐτός@rpams ὥστε@cs ὁ@dams κωφός@anamsn λαλέω@vnpa καί@cc βλέπω@vnpa 
Mat 12:23  καί@cc ἐξίστημι@viim3p πᾶς@ainmpn ὁ@dnmp ὄχλος@nnmpc καί@cc λέγω@viia3p μήτι@x οὗτος@rdnms εἰμί@vipa3s ὁ@dnms υἱός@nnmsc Δαυίδ@ngmsp 
Mat 12:24  ὁ@dnmp δέ@cc Φαρισαῖος@nnmpp ἀκούω@vpaanmp λέγω@viaa3p οὗτος@rdnms οὐ@b ἐκβάλλω@vipa3s ὁ@danp δαιμόνιον@nanpc εἰ@cs μή@x ἐν@pd ὁ@ddms Βεελζεβούλ@ndmsp ἄρχων@ndmsc ὁ@dgnp δαιμόνιον@ngnpc 
Mat 12:25  οἶδα@vpxanms δέ@cc ὁ@dafp ἐνθύμησις@nafpc αὐτός@rpgmp λέγω@viaa3s αὐτός@rpdmp πᾶς@ainfsn βασιλεία@nnfsc μερίζω@vpapnfs κατά@pg ἑαυτοῦ@rxgfs ἐρημόω@vipp3s καί@cc πᾶς@ainfsn πόλις@nnfsc ἤ@cc οἰκία@nnfsc μερίζω@vpapnfs κατά@pg ἑαυτοῦ@rxgfs οὐ@b ἵστημι@vifp3s 
Mat 12:26  καί@cc εἰ@cs ὁ@dnms Σατανᾶς@nnmsp ὁ@dams Σατανᾶς@namsp ἐκβάλλω@vipa3s ἐπί@pa ἑαυτοῦ@rxams μερίζω@viap3s πῶς@b οὖν@cc ἵστημι@vifp3s ὁ@dnfs βασιλεία@nnfsc αὐτός@rpgms 
Mat 12:27  καί@cc εἰ@cs ἐγώ@rpn-s ἐν@pd Βεελζεβούλ@ndmsp ἐκβάλλω@vipa1s ὁ@danp δαιμόνιον@nanpc ὁ@dnmp υἱός@nnmpc σύ@rpg-p ἐν@pd τίς@rqdms ἐκβάλλω@vipa3p διά@pa οὗτος@rdans αὐτός@rtnmp κριτής@nnmpc εἰμί@vifm3p σύ@rpg-p 
